"交易序號","發票編號","類別名稱","商品名稱","數量","點單金額","客數","商品單位"
"20220923 17470027","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220923 17470028","","Classic Cocktail","Negroni",1,380,0,""
"20220923 17470028","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220923 17470028","","Gin","FOUR PILLARS BLOODY SHIRAZ",1,450,0,"選擇追蹤單位"
"20220923 17470028","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220923 17470028","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220923 17470028","","Gin","NORDÉS",1,450,0,"選擇追蹤單位"
"20220923 17470028","","Classic Cocktail","Mojito",1,350,0,""
"20220923 17470028","","滷味","香滷牛三寶拼盤",1,380,0,"選擇追蹤單位"
"20220923 17470028","","下酒菜","油潑香辣腱子肉",1,240,0,"選擇追蹤單位"
"20220923 17470028","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220923 17470028","","主食","野菇櫻花蝦飯",1,250,0,"選擇追蹤單位"
"20220923 17470028","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220923 17470028","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220923 17470028","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220923 17470028","","過往活動及已下架產品","仲夏 (PERONI仲夏限定特調)",1,450,0,"選擇追蹤單位"
"20220923 17470028","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220923 17470028","","Gin","NORDÉS",1,450,0,"選擇追蹤單位"
"20220923 17470028","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220923 17470028","","House Wine","CALERA WHITE WINE",1,2200,0,"選擇追蹤單位"
"20220923 17470028","","招待","招待Whisky Shot",7,0,0,"選擇追蹤單位"
"20220923 17470028","","Classic Cocktail","Side Car",1,400,0,""
"20220923 17470028","","Special及活動","服務鈴",1,0,0,"選擇追蹤單位"
"20220923 20400030","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220923 20400030","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220923 20400030","","Classic Cocktail","Side Car",1,400,0,""
"20220923 20400030","","Classic Cocktail","Gin  Tonic",1,320,0,"選擇追蹤單位"
"20220923 20400030","","招待","招待Whisky Shot",2,0,0,"選擇追蹤單位"
"20220923 21240031","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220923 21240031","","Other Classic","Espresso Martini",1,380,0,"選擇追蹤單位"
"20220923 21450032","","Signature Cocktail","炙陽",1,380,0,"選擇追蹤單位"
"20220923 21450032","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220923 21460033","","香菸","雲斯頓天香5毫克",1,100,0,"選擇追蹤單位"
"20220923 21570035","","湯物","番茄豚肉湯",1,320,0,"選擇追蹤單位"
"20220923 21570035","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220923 21570035","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220923 21570035","","Special及活動","Special Cocktail",1,350,0,"選擇追蹤單位"
"20220923 21570035","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220923 22020036","","Classic Cocktail","Mojito",1,350,0,""
"20220923 22020036","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220923 22020036","","特色餐點","芥末蘋果蝦球",1,340,0,"選擇追蹤單位"
"20220923 22020036","","Other Classic","Caipirinha",1,350,0,""
"20220923 22020036","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220923 22020036","","醬料","松露酸奶醬",1,30,0,"選擇追蹤單位"
"20220923 22020036","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220923 22020036","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220923 22020036","","甜點","黑金流沙包",1,120,0,"選擇追蹤單位"
"20220923 22110037","","Classic Cocktail","Side Car",1,350,0,""
"20220923 22110037","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220923 22110037","","Single Malt","MORTLACH 12yo",1,350,0,"選擇追蹤單位"
"20220923 22230038","","Other Classic","Highball",1,280,0,""
"20220923 22360039","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220923 22360039","","Signature Cocktail","綠洲",1,400,0,"選擇追蹤單位"
"20220923 22360039","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220923 22360039","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220923 22360039","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220923 22360039","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","滷味","秘制滷味拼盤",1,0,0,"選擇追蹤單位"
"20220923 22460041","","House Wine","Rockbare Clare Valley Riesling White Wine",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220923 22460041","","Ocard兌換券","金鑽會員二樓限定酒水兌換券",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Ocard金鑽會員點數兌換","金鑽兌換-純飲Shots乙盤(6杯) 25點",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Ocard兌換券","金鑽會員餐食兌換券",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Ocard兌換券","金鑽會員升階禮兌換券",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Ocard金鑽會員點數兌換","金鑽兌換-自制滷豆干 10點",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Classic Cocktail","Side Car",1,350,0,""
"20220923 22460041","","滷味","自制滷豆干",1,0,0,"選擇追蹤單位"
"20220923 22460041","","Shot","House Shot",1,0,0,"選擇追蹤單位"
"20220923 22570042","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220923 22570042","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220923 22570042","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220923 22570042","","Other Classic","Kings Valley",1,350,0,"選擇追蹤單位"
"20220923 23000043","","Other Classic","JagerBomb",1,350,0,"選擇追蹤單位"
"20220923 23000043","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220923 23000043","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220923 23000043","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220923 23000043","","Ocard兌換券","O-迎賓小點",1,0,0,"選擇追蹤單位"
"20220923 23000043","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220923 23000043","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220923 23000043","","Signature Cocktail","The MACALLAN Signature",1,450,0,"選擇追蹤單位"
"20220923 23000043","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220923 23000043","","Ocard兌換券","黃金會員入會禮兌換券",1,0,0,"選擇追蹤單位"
"20220923 23000043","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220923 23000043","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220923 23110045","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220923 23110045","","滷味","秘制滷味拼盤",1,360,0,"選擇追蹤單位"
"20220923 23110045","","下酒菜","油潑香辣腱子肉",1,240,0,"選擇追蹤單位"
"20220923 23110045","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220923 23110045","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220923 23110045","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220923 23110045","","Signature Cocktail","雲初之上",1,400,0,"選擇追蹤單位"
"20220923 23370046","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220923 23370046","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220923 23470047","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220923 23540048","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220923 23540048","","Signature Cocktail","白霜",1,380,0,"選擇追蹤單位"
"20220923 23540048","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220923 23540048","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220923 23540048","","Beer","PERONI draft beer",1,250,0,"選擇追蹤單位"
"20220924 00360050","","Ocard金鑽會員點數兌換","金鑽兌換-秘製滷味拼盤 25點",1,0,0,"選擇追蹤單位"
"20220924 00360050","","滷味","秘制滷味拼盤",1,0,0,"選擇追蹤單位"
"20220924 00360050","","炸物","吉祥炸物拼盤",1,450,0,"選擇追蹤單位"
"20220924 00450051","","Other Classic","South Side",1,320,0,"選擇追蹤單位"
"20220924 00450051","","Special及活動","Special Cocktail",1,400,0,"選擇追蹤單位"
"20220924 00490052","","Other Classic","JagerBomb",1,350,0,"選擇追蹤單位"
"20220924 00550053","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220924 00550053","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220924 00550053","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220924 00550053","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220924 01300054","","Beer","PERONI draft beer",2,500,0,"選擇追蹤單位"
"20220924 02000055","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
"20220924 02000055","","Gin","THE BOTANIST 22",1,450,0,"選擇追蹤單位"
"20220924 02000055","","Other Classic","Tokyo Island Iced Tea",1,420,0,"選擇追蹤單位"
"20220924 16020001","","香菸","七星天藍硬盒7毫克",1,125,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",7,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Gin Shot",3,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",6,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Tequila Shot",9,0,0,"選擇追蹤單位"
"20220924 16190002","","杯子","破杯費(大馬丁尼杯)",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",5,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",32,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Tequila Shot",6,0,0,"選擇追蹤單位"
"20220924 16190002","","杯子","破杯費(薄威士忌杯)",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",2,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",12,0,0,"選擇追蹤單位"
"20220924 16190002","","杯子","破杯費(薄威士忌杯)",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Rum Shot",3,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","員工喝High Ball",1,0,0,"選擇追蹤單位"
"20220924 16190002","","杯子","破杯費(薄威士忌杯)",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Tequila Shot",15,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",4,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待 特調Shot",30,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待 Vodka Shot",6,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待 特調Shot",6,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Tequila Shot",6,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待 特調Shot",4,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","招待Whisky Shot",5,0,0,"選擇追蹤單位"
"20220924 16190002","","招待","員工喝 Redbull",1,0,0,"選擇追蹤單位"
"20220924 17400003","","Ocard兌換券","黃金會員餐食兌換券",1,0,0,"選擇追蹤單位"
"20220924 17400003","","滷味","自制滷豆干",1,0,0,"選擇追蹤單位"
"20220924 17400003","","炸物","可樂果炸雞",1,320,0,"選擇追蹤單位"
"20220924 17400003","","炸物","酥炸廣島牡蠣",1,320,0,"選擇追蹤單位"
"20220924 17400003","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220924 17400003","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220924 17400003","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220924 17400003","","Special及活動","主廚限定餐點",1,320,0,"選擇追蹤單位"
"20220924 17400003","","炸物","轟炸雞軟骨",1,240,0,"選擇追蹤單位"
"20220924 17400003","","Special及活動","Special Mocktail",1,300,0,"選擇追蹤單位"
"20220924 17400003","","Special及活動","Special Mocktail",1,300,0,"選擇追蹤單位"
"20220924 17400003","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220924 17400003","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220924 17400003","","特色餐點","蒜酥黃金魚皮",1,220,0,"選擇追蹤單位"
"20220924 17400003","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220924 17400003","","下酒菜","塔香菌菇炒蝦",1,380,0,"選擇追蹤單位"
"20220924 17400003","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220924 17400003","","湯物","酒蒸蛤蠣",1,320,0,"選擇追蹤單位"
"20220924 17410004","","下酒菜","油潑香辣腱子肉",1,240,0,"選擇追蹤單位"
"20220924 17410004","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220924 17410004","","醬料","蒜蓉朝天辣椒醬",1,0,0,"選擇追蹤單位"
"20220924 17410004","","Signature Cocktail","西方世界",1,400,0,"選擇追蹤單位"
"20220924 17410004","","Signature Cocktail","琥珀",0,0,0,"選擇追蹤單位"
"20220924 17410004","","Signature Cocktail","東方美人",0,0,0,"選擇追蹤單位"
"20220924 17410004","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220924 17410005","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220924 17410005","","Signature Cocktail","雲嫣",1,380,0,"選擇追蹤單位"
"20220924 17410005","","開胃小點","酸辣土豆絲",1,80,0,"選擇追蹤單位"
"20220924 17410005","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220924 17410005","","主食","手工高麗菜豬肉水餃",1,200,0,"選擇追蹤單位"
"20220924 17410005","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220924 17410005","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220924 17410005","","House Wine","Rockbare Clare Valley Riesling White Wine",1,1500,0,"選擇追蹤單位"
"20220924 17410005","","湯物","番茄豚肉湯",1,320,0,"選擇追蹤單位"
"20220924 17410005","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220924 17410005","","Signature Cocktail","東方美人",1,420,0,"選擇追蹤單位"
"20220924 17410005","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220924 17410006","","Signature Cocktail","西方世界",1,400,0,"選擇追蹤單位"
"20220924 17410006","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220924 17410006","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220924 17410006","","下酒菜","麻辣鍋巴魚",1,300,0,"選擇追蹤單位"
"20220924 17410006","","下酒菜","油潑香辣腱子肉",1,240,0,"選擇追蹤單位"
"20220924 17410006","","湯物","酒蒸蛤蠣",1,320,0,"選擇追蹤單位"
"20220924 17410006","","滷味","自制滷豆干",1,100,0,"選擇追蹤單位"
"20220924 17410006","","Signature Cocktail","山海關",1,420,0,"選擇追蹤單位"
"20220924 17410006","","Signature Cocktail","龍柏",1,400,0,"選擇追蹤單位"
"20220924 17410006","","特色餐點","特製皮蛋豆腐",1,120,0,"選擇追蹤單位"
"20220924 17410006","","特色餐點","特製皮蛋豆腐",1,120,0,"選擇追蹤單位"
"20220924 17410006","","下酒菜","松阪豬炒水蓮",1,220,0,"選擇追蹤單位"
"20220924 17410006","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220924 17410006","","Signature Cocktail","浪子之琴",1,420,0,"選擇追蹤單位"
"20220924 17410006","","Classic Cocktail","Side Car",1,350,0,""
"20220924 17410007","","炸物","太極雙醬薯條",1,220,0,"選擇追蹤單位"
"20220924 17410007","","Signature Cocktail","哈庫那瑪塔塔",1,420,0,"選擇追蹤單位"
"20220924 17410007","","Special及活動","主廚限定餐點",1,320,0,"選擇追蹤單位"
"20220924 17410007","","Other Classic","JagerBomb",1,350,0,"選擇追蹤單位"
"20220924 17410007","","Signature Cocktail","炙陽",1,380,0,"選擇追蹤單位"
"20220924 17410007","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220924 17410007","","主食","干貝雞汁拌麵",1,260,0,"選擇追蹤單位"
"20220924 17410008","","Special及活動","Special Cocktail",1,420,0,"選擇追蹤單位"
"20220924 17410008","","Special及活動","Special Cocktail",1,420,0,"選擇追蹤單位"
"20220924 17410008","","Signature Cocktail","琥珀",1,380,0,"選擇追蹤單位"
"20220924 17410008","","Signature Cocktail","尋根",1,400,0,"選擇追蹤單位"
"20220924 17410008","","Special及活動","Special Cocktail",1,380,0,"選擇追蹤單位"
